lon,main_name,names,wikiurl,lat,population
13.20361111,"""Hennigsdorf""","[""Hennigsdorf"", ""Hennigsdorf""]","""https://de.wikipedia.org/wiki/Hennigsdorf""",52.63777778,26369
10.28111111,"""Sonthofen""","[""Altst\u00e4dten"", ""Sonthofen"", ""Sonthofen""]","""https://de.wikipedia.org/wiki/Sonthofen""",47.51222222,21522
11.48222222,"""Geretsried""","[""Geretsried"", ""Geretsried""]","""https://de.wikipedia.org/wiki/Geretsried""",47.85611111,24892
6.93944444,"""Hilden""","[""Hilden"", ""Hilden""]","""https://de.wikipedia.org/wiki/Hilden""",51.17138889,55817
7.20222222,"""Norden (Ostfriesland)""","[""Lintel"", ""Zingel"", ""Armenplatz"", ""N\u00f6rden"", ""Hollande"", ""Westgaste"", ""Westlintel"", ""Norden-Neustadt"", ""Norden (Ostfriesland)"", ""Norden"", ""Norden_(Ostfriesland)""]","""https://de.wikipedia.org/wiki/Norden_(Ostfriesland)""",53.59472222,25056
11.86,"""Stendal""","[""Stendal"", ""Stendal""]","""https://de.wikipedia.org/wiki/Stendal""",52.60527778,39822
13.456944,"""Passau""","[""Dreifl\u00fcssestadt"", ""Passau, St"", ""Passau"", ""Passau""]","""https://de.wikipedia.org/wiki/Passau""",48.5733333,51781
10.25222222,"""Osterode am Harz""","[""Osterode"", ""Osterode/Harz"", ""Osterode am Harz"", ""Osterode_am_Harz""]","""https://de.wikipedia.org/wiki/Osterode_am_Harz""",51.72861111,21839
11.57833333,"""Bayreuth""","[""Bayreuth, St"", ""Bayreuth"", ""Bayreuth""]","""https://de.wikipedia.org/wiki/Bayreuth""",49.94805556,73999
9.235,"""Verden (Aller)""","[""Veern"", ""Verden an der Aller"", ""Reichsstadt Verden"", ""Verden"", ""Verden/Aller"", ""Verden (Aller)"", ""Verden_(Aller)""]","""https://de.wikipedia.org/wiki/Verden_(Aller)""",52.92333333,27747
6.26305556,"""Eschweiler""","[""Eschweiler"", ""Eschweiler""]","""https://de.wikipedia.org/wiki/Eschweiler""",50.82083333,56207
8.56902778,"""Eschborn""","[""Eschborn"", ""Eschborn""]","""https://de.wikipedia.org/wiki/Eschborn""",50.14375,21419
8.3,"""Rheda-Wiedenbr\u00fcck""","[""Rheda-Wiedenbr\u00fcck"", ""Rheda-Wiedenbr%C3%BCck""]","""https://de.wikipedia.org/wiki/Rheda-Wiedenbr%C3%BCck""",51.84166667,48685
6.61083333,"""Bocholt""","[""Bocholt"", ""Bocholt""]","""https://de.wikipedia.org/wiki/Bocholt""",51.83666667,71036
8.28388889,"""Dillenburg""","[""Dillenburg"", ""Dillenburg""]","""https://de.wikipedia.org/wiki/Dillenburg""",50.74138889,23471
13.79839,"""Eberswalde""","[""Eberswalde"", ""Eberswalde""]","""https://de.wikipedia.org/wiki/Eberswalde""",52.83448,40223
8.3058,"""Rheinstetten""","[""Rheinstetten"", ""Rheinstetten""]","""https://de.wikipedia.org/wiki/Rheinstetten""",48.96813,20417
6.08361111,"""Aachen""","[""Bad Aachen"", ""Aix-la-Chapelle"", ""Oche"", ""Aachen"", ""Aachen""]","""https://de.wikipedia.org/wiki/Aachen""",50.77666667,246272
10.95,"""Zirndorf""","[""Zirndorf"", ""Zirndorf""]","""https://de.wikipedia.org/wiki/Zirndorf""",49.45,25307
9.92944444,"""W\u00fcrzburg""","[""W\u00dc"", ""W\u00fcrzburg, St"", ""W\u00fcrzburg"", ""W%C3%BCrzburg""]","""https://de.wikipedia.org/wiki/W%C3%BCrzburg""",49.79444444,126635
9.64444444,"""Weingarten (W\u00fcrttemberg)""","[""Altdorf"", ""Altdorf-Weingarten"", ""Weingarten (W\u00fcrttemberg)"", ""Weingarten"", ""Weingarten_(W%C3%BCrttemberg)""]","""https://de.wikipedia.org/wiki/Weingarten_(W%C3%BCrttemberg)""",47.80916667,25011
8.96861111,"""Radolfzell am Bodensee""","[""Radolfzell"", ""Radolfzell am Bodensee"", ""Radolfzell_am_Bodensee""]","""https://de.wikipedia.org/wiki/Radolfzell_am_Bodensee""",47.73888889,31064
8.53222222,"""Bielefeld""","[""Leineweberstadt"", ""Bielefeld"", ""Bielefeld""]","""https://de.wikipedia.org/wiki/Bielefeld""",52.02041667,332552
11.85472222,"""Burg (bei Magdeburg)""","[""Burg bei Magdeburg"", ""Stadt Burg"", ""Burg (bei Magdeburg)"", ""Burg (b Magdeburg)"", ""Burg"", ""Burg_(bei_Magdeburg)""]","""https://de.wikipedia.org/wiki/Burg_(bei_Magdeburg)""",52.26972222,22583
12.37666667,"""Markkleeberg""","[""Gro\u00dfe Kreisstadt Markkleeberg"", ""Markkleeberg"", ""Markkleeberg""]","""https://de.wikipedia.org/wiki/Markkleeberg""",51.28027778,24644
8.41472222,"""Steinhagen (Westfalen)""","[""Steinhagen"", ""Steinhagen_(Westfalen)""]","""https://de.wikipedia.org/wiki/Steinhagen_(Westfalen)""",52.005,20715
11.052246,"""M\u00fchlhausen/Th\u00fcringen""","[""DE-TH"", ""Freistaat Th\u00fcringen"", ""Th\u00fcringen"", ""Th%C3%BCringen""]","""https://de.wikipedia.org/wiki/M%C3%BChlhausen/Th%C3%BCringen""",50.861444,33127
6.84194444,"""Dormagen""","[""Dormagen"", ""Dormagen""]","""https://de.wikipedia.org/wiki/Dormagen""",51.09333333,64177
9.5,"""Kassel""","[""Cassel"", ""Kassel"", ""Kassel""]","""https://de.wikipedia.org/wiki/Kassel""",51.31666667,200736
10.22361111,"""Ilsede""","[""Ilsede"", ""Ilsede""]","""https://de.wikipedia.org/wiki/Ilsede""",52.2675,21530
10.77666667,"""Wernigerode""","[""Wernigerode"", ""Wernigerode""]","""https://de.wikipedia.org/wiki/Wernigerode""",51.83583333,32837
10.86666667,"""Gersthofen""","[""Gersthofen"", ""Gersthofen""]","""https://de.wikipedia.org/wiki/Gersthofen""",48.41666667,22430
10.489575,"""N\u00f6rdlingen""","[""N\u00f6rdlingen"", ""N%C3%B6rdlingen""]","""https://de.wikipedia.org/wiki/N%C3%B6rdlingen""",48.85083056,20236
8.77083333,"""Offenbach am Main""","[""Offenbach"", ""Offenbach/Main"", ""Offenbach am Main"", ""Offenbach_am_Main""]","""https://de.wikipedia.org/wiki/Offenbach_am_Main""",50.09944444,126658
12.30305556,"""Reichenbach im Vogtland""","[""Reichenbach"", ""Reichenbach/Vogtland"", ""Reichenbach im Vogtland"", ""Reichenbach_im_Vogtland""]","""https://de.wikipedia.org/wiki/Reichenbach_im_Vogtland""",50.62083333,20882
8.05416667,"""Ingelheim am Rhein""","[""Ingelheim"", ""Ingelheim am Rhein"", ""Ingelheim_am_Rhein""]","""https://de.wikipedia.org/wiki/Ingelheim_am_Rhein""",49.97416667,24833
14.25,"""Hoyerswerda""","[""Wojerecy"", ""Hoyerswerda"", ""Hoyerswerda""]","""https://de.wikipedia.org/wiki/Hoyerswerda""",51.43333,33116
9.22222222,"""Heilbronn""","[""Heilbronn"", ""Heilbronn""]","""https://de.wikipedia.org/wiki/Heilbronn""",49.14166667,125113
11.00431111,"""Erlangen""","[""Erlangen, St"", ""Erlangen"", ""Erlangen""]","""https://de.wikipedia.org/wiki/Erlangen""",49.59636111,110998
7.01277778,"""Leichlingen (Rheinland)""","[""Leichlingen (Rheinland)"", ""Leichlingen"", ""Leichlingen_(Rheinland)""]","""https://de.wikipedia.org/wiki/Leichlingen_(Rheinland)""",51.10277778,28166
6.1,"""Herzogenrath""","[""Herzogenrath"", ""Herzogenrath""]","""https://de.wikipedia.org/wiki/Herzogenrath""",50.86666667,46462
9.01763,"""Stadtallendorf""","[""Allendorf im B\u00e4renschie\u00dfen"", ""Stadtallendorf"", ""Stadtallendorf""]","""https://de.wikipedia.org/wiki/Stadtallendorf""",50.826758,21348
12.4,"""Waldkraiburg""","[""Waldkraiburg"", ""Waldkraiburg""]","""https://de.wikipedia.org/wiki/Waldkraiburg""",48.21666667,23435
7.08333333,"""Solingen""","[""Solingen"", ""Solingen""]","""https://de.wikipedia.org/wiki/Solingen""",51.17138889,158803
7.85861111,"""Friesoythe""","[""Pahlb\u00f6rg"", ""Friesoythe"", ""Friesoythe""]","""https://de.wikipedia.org/wiki/Friesoythe""",53.02055556,22288
8.01666667,"""Wallenhorst""","[""Wallenhorst"", ""Wallenhorst""]","""https://de.wikipedia.org/wiki/Wallenhorst""",52.35,22981
6.73333333,"""Dinslaken""","[""Dinslaken"", ""Dinslaken""]","""https://de.wikipedia.org/wiki/Dinslaken""",51.56666667,67489
8.91166667,"""Lemgo""","[""Lemge"", ""Lemje"", ""Lemgo"", ""Lemgo""]","""https://de.wikipedia.org/wiki/Lemgo""",52.02722222,40871
7.215688,"""Wermelskirchen""","[""Wermelskirchen"", ""Wermelskirchen""]","""https://de.wikipedia.org/wiki/Wermelskirchen""",51.141088,34705
7.56527778,"""Schwerte""","[""Schwerte"", ""Schwerte""]","""https://de.wikipedia.org/wiki/Schwerte""",51.44583333,46641
11.91388889,"""Saalfeld/Saale""","[""Saale"", ""Saale""]","""https://de.wikipedia.org/wiki/Saalfeld/Saale""",51.95472222,24789
7.98431,"""Edewecht""","[""Erwech"", ""Portsloge"", ""Adewacht"", ""Edewecht"", ""Edewecht""]","""https://de.wikipedia.org/wiki/Edewecht""",53.12817,22270
12.80531667,"""Neuruppin""","[""Neuruppin"", ""Neuruppin""]","""https://de.wikipedia.org/wiki/Neuruppin""",52.92489444,30889
7.34166667,"""Datteln""","[""Datteln"", ""Datteln""]","""https://de.wikipedia.org/wiki/Datteln""",51.65388889,34563
10.89166667,"""Bamberg""","[""Bamberg, St"", ""Bamberg"", ""Bamberg""]","""https://de.wikipedia.org/wiki/Bamberg""",49.89166667,77179
12.54444444,"""Glauchau""","[""Gro\u00dfe Kreisstadt Glauchau"", ""Glauchau"", ""Glauchau""]","""https://de.wikipedia.org/wiki/Glauchau""",50.82333333,22718
7.76888889,"""Kaiserslautern""","[""Kaiserslautern"", ""Kaiserslautern""]","""https://de.wikipedia.org/wiki/Kaiserslautern""",49.44472222,99684
7.00916667,"""Alfter""","[""Alfter"", ""Alfter""]","""https://de.wikipedia.org/wiki/Alfter""",50.73555556,23527
8.68222222,"""Frankfurt am Main""","[""FFM"", ""Frankfurt"", ""Frankfurt (Main)"", ""Frankfurt/Main"", ""Frankfurt am Main"", ""Frankfurt_am_Main""]","""https://de.wikipedia.org/wiki/Frankfurt_am_Main""",50.11055556,746878
9.47916667,"""Friedrichshafen""","[""Friedrichshafen"", ""Friedrichshafen""]","""https://de.wikipedia.org/wiki/Friedrichshafen""",47.65416667,60088
7.00666667,"""Ahaus""","[""Ahaus"", ""Ahaus""]","""https://de.wikipedia.org/wiki/Ahaus""",52.07555556,39185
7.80888889,"""Kehl""","[""Kehl am Rhein"", ""Kehl"", ""Kehl""]","""https://de.wikipedia.org/wiki/Kehl""",48.57111111,35695
8.49166667,"""Villingen-Schwenningen""","[""Villingen-Schwenningen"", ""Villingen-Schwenningen""]","""https://de.wikipedia.org/wiki/Villingen-Schwenningen""",48.05694444,84557
9.43055556,"""Backnang""","[""Backnang"", ""Backnang""]","""https://de.wikipedia.org/wiki/Backnang""",48.94638889,36893
6.78277778,"""D\u00fcsseldorf""","[""D\u00fcsseldorf"", ""D%C3%BCsseldorf""]","""https://de.wikipedia.org/wiki/D%C3%BCsseldorf""",51.22555556,617280
7.53333333,"""Wiehl""","[""Wiehl, Oberbergischer Kreis"", ""Wiehl <Oberbergischer Kreis>"", ""Wiehl"", ""Wiehl""]","""https://de.wikipedia.org/wiki/Wiehl""",50.95,25152
9.51638889,"""Itzehoe""","[""Itzehoe"", ""Itzehoe""]","""https://de.wikipedia.org/wiki/Itzehoe""",53.925,31848
8.92895833,"""Gro\u00df-Umstadt""","[""Gro\u00df-Umstadt"", ""Gro%C3%9F-Umstadt""]","""https://de.wikipedia.org/wiki/Gro%C3%9F-Umstadt""",49.86833333,21104
7.15555556,"""Troisdorf""","[""Troisdorf"", ""Troisdorf""]","""https://de.wikipedia.org/wiki/Troisdorf""",50.81611111,74870
11.37388889,"""Gauting""","[""Bratananium"", ""Gauting"", ""Gauting""]","""https://de.wikipedia.org/wiki/Gauting""",48.06777778,20556
9.00277778,"""Sindelfingen""","[""Sindelfingen"", ""Sindelfingen""]","""https://de.wikipedia.org/wiki/Sindelfingen""",48.71333333,64599
12.15222222,"""Landshut""","[""Landshut, St"", ""Landshut"", ""Landshut""]","""https://de.wikipedia.org/wiki/Landshut""",48.53722222,71193
7.63833333,"""Meinerzhagen""","[""Meinerzhagen"", ""Meinerzhagen""]","""https://de.wikipedia.org/wiki/Meinerzhagen""",51.10722222,20406
6.67777778,"""Meerbusch""","[""Meerbusch"", ""Meerbusch""]","""https://de.wikipedia.org/wiki/Meerbusch""",51.26083333,55548
8.62277778,"""Bensheim""","[""Bensheim"", ""Bensheim""]","""https://de.wikipedia.org/wiki/Bensheim""",49.68111111,40326
8.82805556,"""R\u00f6dermark""","[""Waldacker"", ""R\u00f6dermark-Ober Roden"", ""R\u00f6dermark"", ""R%C3%B6dermark""]","""https://de.wikipedia.org/wiki/R%C3%B6dermark""",49.9775,27840
11.545759,"""Lutherstadt Eisleben""","[""Eisleben"", ""Lutherstadt Eisleben"", ""Lutherstadt_Eisleben""]","""https://de.wikipedia.org/wiki/Lutherstadt_Eisleben""",51.528072,23651
6.53333333,"""Kamp-Lintfort""","[""Kamp-Lintfort"", ""Kamp-Lintfort""]","""https://de.wikipedia.org/wiki/Kamp-Lintfort""",51.5,37346
7.10055556,"""Gelsenkirchen""","[""Gelsenkirchen"", ""Gelsenkirchen""]","""https://de.wikipedia.org/wiki/Gelsenkirchen""",51.51111111,260305
10.239242,"""Ahrensburg""","[""Ahrensburg"", ""Ahrensburg""]","""https://de.wikipedia.org/wiki/Ahrensburg""",53.673417,33305
8.57803889,"""Bremerhaven""","[""Bremerhaven"", ""Bremerhaven""]","""https://de.wikipedia.org/wiki/Bremerhaven""",53.54193889,113026
6.95,"""Rheinbach""","[""Rheinbach"", ""Rheinbach""]","""https://de.wikipedia.org/wiki/Rheinbach""",50.63333333,27124
9.97694444,"""Lehrte""","[""Lehrte"", ""Lehrte""]","""https://de.wikipedia.org/wiki/Lehrte""",52.3725,43932
7.07055556,"""Nordhorn""","[""Nordhorn"", ""Nordhorn""]","""https://de.wikipedia.org/wiki/Nordhorn""",52.43611111,53278
,"""Oldenburg (Oldenburg)""","[""Oldenburg_(Oldenburg)""]","""https://de.wikipedia.org/wiki/Oldenburg_(Oldenburg)""",,167081
6.2425,"""Emmerich am Rhein""","[""Emmerich"", ""Emmerich am Rhein"", ""Emmerich_am_Rhein""]","""https://de.wikipedia.org/wiki/Emmerich_am_Rhein""",51.83027778,30845
10.83277778,"""Neus\u00e4\u00df""","[""Neus\u00e4ss"", ""Neus\u00e4\u00df"", ""Neus%C3%A4%C3%9F""]","""https://de.wikipedia.org/wiki/Neus%C3%A4%C3%9F""",48.39305556,22038
9.98722222,"""Ulm""","[""Ulm (Donau)"", ""Ulm a. d. Donau"", ""Ulm an der Donau"", ""Ulm/Donau"", ""Ulm"", ""Ulm""]","""https://de.wikipedia.org/wiki/Ulm""",48.40083333,125596
8.84,"""Singen (Hohentwiel)""","[""Singen"", ""Singen am Hohentwiel"", ""Singen/Hohentwiel"", ""Singen (Hohentwiel)"", ""Singen_(Hohentwiel)""]","""https://de.wikipedia.org/wiki/Singen_(Hohentwiel)""",47.76277778,47716
12.15,"""Weiden in der Oberpfalz""","[""Weiden"", ""Weiden (Oberpfalz)"", ""Weiden i.d.OPf."", ""Weiden i.d.OPf., St"", ""Weiden/Oberpfalz"", ""Weiden in der Oberpfalz"", ""Weiden_in_der_Oberpfalz""]","""https://de.wikipedia.org/wiki/Weiden_in_der_Oberpfalz""",49.66666667,42543
13.22805556,"""Kleinmachnow""","[""Kleinmachnow"", ""Kleinmachnow""]","""https://de.wikipedia.org/wiki/Kleinmachnow""",52.41,20608
11.17944444,"""Neuburg an der Donau""","[""Leopoldineninsel"", ""Neuburg a.d.Donau"", ""Neuburg a.d. Donau"", ""Neuburg/Donau"", ""Neuburg"", ""Neuburg (Donau)"", ""Neuburg a. d. Donau"", ""Neuburg an der Donau"", ""Neuburg_an_der_Donau""]","""https://de.wikipedia.org/wiki/Neuburg_an_der_Donau""",48.73444444,29608
6.96465,"""Dorsten""","[""Dorsten"", ""Dorsten""]","""https://de.wikipedia.org/wiki/Dorsten""",51.6604,75252
11.27722222,"""Lauf an der Pegnitz""","[""Lauf a.d.Pegnitz"", ""Lauf"", ""Lauf/Pegnitz"", ""Lauf (Pegnitz)"", ""Lauf an der Pegnitz"", ""Lauf_an_der_Pegnitz""]","""https://de.wikipedia.org/wiki/Lauf_an_der_Pegnitz""",49.51027778,26571
12.56305556,"""Brandenburg an der Havel""","[""Brandenburg"", ""Brandenburg an der Havel"", ""Brandenburg_an_der_Havel""]","""https://de.wikipedia.org/wiki/Brandenburg_an_der_Havel""",52.40888889,71886
7.1675,"""Coesfeld""","[""Coesfeld"", ""Coesfeld""]","""https://de.wikipedia.org/wiki/Coesfeld""",51.94583333,36302
7.35611111,"""Ennepetal""","[""Ennepetal"", ""Ennepetal""]","""https://de.wikipedia.org/wiki/Ennepetal""",51.2975,29929
11.97,"""Halle (Saale)""","[""Halle"", ""Halle a. d. Saale"", ""Halle an der Saale"", ""Halle/Saale"", ""Halle (Saale)"", ""Halle_(Saale)""]","""https://de.wikipedia.org/wiki/Halle_(Saale)""",51.48277778,239173
10.889317,"""K\u00f6nigsbrunn""","[""Lechaum\u00fchle"", ""Neuhaus"", ""Lechau"", ""Fohlenhof"", ""K\u00f6nigsbrunn"", ""K%C3%B6nigsbrunn""]","""https://de.wikipedia.org/wiki/K%C3%B6nigsbrunn""",48.269785,27850
7.03333333,"""Niederkassel""","[""Niederkassel"", ""Niederkassel""]","""https://de.wikipedia.org/wiki/Niederkassel""",50.81666667,38057
6.3325,"""Geldern""","[""Geldern"", ""Geldern""]","""https://de.wikipedia.org/wiki/Geldern""",51.51972222,33819
8.75080556,"""Geestland""","[""Geestland"", ""Geestland""]","""https://de.wikipedia.org/wiki/Geestland""",53.63125,30873
9.25861111,"""Ostfildern""","[""Ostfildern"", ""Ostfildern""]","""https://de.wikipedia.org/wiki/Ostfildern""",48.72888889,39205
7.78092778,"""Wittmund""","[""Wittmund"", ""Wittmund""]","""https://de.wikipedia.org/wiki/Wittmund""",53.57485833,20363
9.71666667,"""Wedemark""","[""Wedemark"", ""Wedemark""]","""https://de.wikipedia.org/wiki/Wedemark""",52.53333333,29599
9.01527778,"""B\u00f6blingen""","[""B\u00f6blingen"", ""B%C3%B6blingen""]","""https://de.wikipedia.org/wiki/B%C3%B6blingen""",48.68555556,50035
,"""Zerbst/Anhalt""","[""Anhalt"", ""Anhalt""]","""https://de.wikipedia.org/wiki/Zerbst/Anhalt""",,21702
9.09333333,"""Heide (Holstein)""","[""Heide-West"", ""S\u00fcderholm-Bennewohld"", ""R\u00fcsdorf"", ""S\u00fcderholm"", ""Heide i. H."", ""Bennewold"", ""Bennewohld"", ""Heide-Ost"", ""De Heid"", ""Heide (Holstein)"", ""Heide"", ""Heide_(Holstein)""]","""https://de.wikipedia.org/wiki/Heide_(Holstein)""",54.19611111,21699
7.8525,"""Lengerich (Westfalen)""","[""Lengerich (Westfalen)"", ""Lengerich/Westfalen"", ""Lengerich"", ""Lengerich_(Westfalen)""]","""https://de.wikipedia.org/wiki/Lengerich_(Westfalen)""",52.18972222,22626
7.2,"""Recklinghausen""","[""Recklinghausen"", ""Recklinghausen""]","""https://de.wikipedia.org/wiki/Recklinghausen""",51.61666667,113360
9.75194444,"""Bad Waldsee""","[""Arisheim"", ""Haisterkirch"", ""Michelwinnaden"", ""Heurenbach"", ""Mittelurbach"", ""Gaisbeuren"", ""Steinach"", ""Waldsee"", ""Bad Waldsee"", ""Bad_Waldsee""]","""https://de.wikipedia.org/wiki/Bad_Waldsee""",47.92111111,20294
6.56666667,"""Elsdorf (Rheinland)""","[""Elsdorf (Rheinland)"", ""Elsdorf <Erftkreis>"", ""Elsdorf/Rheinland"", ""Elsdorf"", ""Elsdorf_(Rheinland)""]","""https://de.wikipedia.org/wiki/Elsdorf_(Rheinland)""",50.93333333,21539
12.3425,"""Delitzsch""","[""Gro\u00dfe Kreisstadt Delitzsch"", ""Delitzsch"", ""Delitzsch""]","""https://de.wikipedia.org/wiki/Delitzsch""",51.52638889,24794
10.96666667,"""Coburg""","[""Coburg, St"", ""Coburg"", ""Coburg""]","""https://de.wikipedia.org/wiki/Coburg""",50.26666667,41236
6.18333333,"""Baesweiler""","[""Baesweiler"", ""Baesweiler""]","""https://de.wikipedia.org/wiki/Baesweiler""",50.9,26996
13.65916667,"""Radebeul""","[""Gro\u00dfe Kreisstadt Radebeul"", ""Radebeul"", ""Radebeul""]","""https://de.wikipedia.org/wiki/Radebeul""",51.10583333,33954
8.87306,"""Korbach""","[""Korbach"", ""Korbach""]","""https://de.wikipedia.org/wiki/Korbach""",51.27194,23631
8.64180556,"""Friedrichsdorf""","[""Friedrichsdorf im Taunus"", ""Friedrichsdorf"", ""Friedrichsdorf""]","""https://de.wikipedia.org/wiki/Friedrichsdorf""",50.256875,25268
6.92277778,"""Bottrop""","[""Bottrop"", ""Bottrop""]","""https://de.wikipedia.org/wiki/Bottrop""",51.52472222,117364
10.13055556,"""Ellwangen (Jagst)""","[""Ellwangen"", ""Ellwangen an der Jagst"", ""Ellwangen/Jagst"", ""Ellwangen (Jagst)"", ""Ellwangen_(Jagst)""]","""https://de.wikipedia.org/wiki/Ellwangen_(Jagst)""",48.96111111,24339
6.77583333,"""Erftstadt""","[""Erftstadt"", ""Erftstadt""]","""https://de.wikipedia.org/wiki/Erftstadt""",50.80916667,49647
8.07888889,"""Oberkirch (Baden)""","[""Oberkirch"", ""Oberkirch_(Baden)""]","""https://de.wikipedia.org/wiki/Oberkirch_(Baden)""",48.53083333,20042
7.60833333,"""Greven""","[""Greven"", ""Greven""]","""https://de.wikipedia.org/wiki/Greven""",52.09166667,37502
6.82333333,"""Vreden""","[""Vreden"", ""Vreden""]","""https://de.wikipedia.org/wiki/Vreden""",52.03444444,22561
11.06833333,"""Lichtenfels (Oberfranken)""","[""Lichtenfels/Oberfranken"", ""Lichtenfels (Oberfranken)"", ""Lichtenfels (Lichtenfels)"", ""Lichtenfels"", ""Lichtenfels_(Oberfranken)""]","""https://de.wikipedia.org/wiki/Lichtenfels_(Oberfranken)""",50.14694444,20158
10.08055556,"""Celle""","[""Residenzstadt Celle"", ""Celle"", ""Celle""]","""https://de.wikipedia.org/wiki/Celle""",52.62611111,69706
6.56416667,"""Krefeld""","[""Krefeld"", ""Krefeld""]","""https://de.wikipedia.org/wiki/Krefeld""",51.33694444,226699
9.8433,"""Soltau""","[""Soltau"", ""Soltau""]","""https://de.wikipedia.org/wiki/Soltau""",52.9859,21257
11.84833333,"""Amberg""","[""Amberg (Oberpfalz)"", ""Amberg, St"", ""Amberg/Oberpfalz"", ""Amberg"", ""Amberg""]","""https://de.wikipedia.org/wiki/Amberg""",49.44444444,42248
10.56222222,"""Bad Harzburg""","[""Harzburg"", ""Bad Harzburg"", ""Bad_Harzburg""]","""https://de.wikipedia.org/wiki/Bad_Harzburg""",51.88111111,22017
11.51277778,"""Apolda""","[""Apolda"", ""Apolda""]","""https://de.wikipedia.org/wiki/Apolda""",51.02277778,22163
7.79527778,"""Menden (Sauerland)""","[""H\u00f6nnestadt"", ""Menden"", ""Menden/Sauerland"", ""Menden (Sauerland)"", ""Menden_(Sauerland)""]","""https://de.wikipedia.org/wiki/Menden_(Sauerland)""",51.43916667,53046
7.48361111,"""Aurich""","[""Auerk"", ""Aurich"", ""Aurich""]","""https://de.wikipedia.org/wiki/Aurich""",53.47138889,41854
6.85222222,"""Oberhausen""","[""Oberhausen (Rhld.)"", ""Stadt Oberhausen (Rheinland)"", ""Gro\u00df-Oberhausen (Rheinland)"", ""Oberhausen, Ruhr"", ""Oberhausen (Rheinland)"", ""Oberhausen"", ""Oberhausen""]","""https://de.wikipedia.org/wiki/Oberhausen""",51.47027778,211422
10.20908056,"""Winsen (Luhe)""","[""Winsen"", ""Winsen an der Luhe"", ""Winsen/Luhe"", ""Winsen (Luhe)"", ""Winsen_(Luhe)""]","""https://de.wikipedia.org/wiki/Winsen_(Luhe)""",53.36514167,34635
9.03416667,"""Achim (Landkreis Verden)""","[""Achim bei Bremen"", ""Achim"", ""Achim_(Landkreis_Verden)""]","""https://de.wikipedia.org/wiki/Achim_(Landkreis_Verden)""",53.01527778,31834
7.4375,"""L\u00fcdinghausen""","[""L\u00fcdinghausen"", ""L%C3%BCdinghausen""]","""https://de.wikipedia.org/wiki/L%C3%BCdinghausen""",51.76777778,24550
13.58777778,"""Bernau bei Berlin""","[""Bernau bei Berlin"", ""Bernau_bei_Berlin""]","""https://de.wikipedia.org/wiki/Bernau_bei_Berlin""",52.67916667,38194
7.91638889,"""Werl""","[""Werl"", ""Werl""]","""https://de.wikipedia.org/wiki/Werl""",51.555,30782
8.68833333,"""L\u00f6hne""","[""L\u00f6hne"", ""L%C3%B6hne""]","""https://de.wikipedia.org/wiki/L%C3%B6hne""",52.18972222,39867
12.19972222,"""Greiz""","[""Greiz"", ""Greiz""]","""https://de.wikipedia.org/wiki/Greiz""",50.65472222,20517
9.051147,"""Husum""","[""Die graue Stadt am Meer"", ""H\u00fcsem"", ""Kielsburg"", ""Osterhusum"", ""R\u00f6demis"", ""Husum"", ""Husum""]","""https://de.wikipedia.org/wiki/Husum""",54.477019,23274
8.91666667,"""Minden""","[""Minden (Westf)"", ""Minden (Westfalen)"", ""Minden"", ""Minden""]","""https://de.wikipedia.org/wiki/Minden""",52.28333333,81698
9.47367778,"""Stade""","[""Stade"", ""Stade""]","""https://de.wikipedia.org/wiki/Stade""",53.59901389,47330
13.58333333,"""Coswig (Sachsen)""","[""Coswig (Sachsen)"", ""Coswig bei Dresden"", ""Coswig/Sachsen"", ""Gro\u00dfe Kreisstadt Coswig"", ""Coswig"", ""Coswig_(Sachsen)""]","""https://de.wikipedia.org/wiki/Coswig_(Sachsen)""",51.13333333,20899
9.15833333,"""\u00dcberlingen""","[""Lippertsreute"", ""Iburinga"", ""Bambergen"", ""Nesselwangen"", ""H\u00f6dingen (\u00dcberlingen)"", ""Bonndorf (\u00dcberlingen)"", ""Spital zu \u00dcberlingen"", ""\u00dcberlinger Spital"", ""Goldbach (\u00dcberlingen)"", ""Aufkirch (\u00dcberlingen)"", ""Andelshofen"", ""\u00dcberlingen"", ""%C3%9Cberlingen""]","""https://de.wikipedia.org/wiki/%C3%9Cberlingen""",47.76666667,22636
6.69138889,"""Neuss""","[""Neu\u00df"", ""Neuss"", ""Neuss""]","""https://de.wikipedia.org/wiki/Neuss""",51.19861111,153810
9.08138889,"""Rinteln""","[""Todenmann"", ""Rinteln"", ""Rinteln""]","""https://de.wikipedia.org/wiki/Rinteln""",52.19055556,25596
10.250318,"""Reinbek""","[""Reinbek bei Hamburg"", ""Reinbek"", ""Reinbek""]","""https://de.wikipedia.org/wiki/Reinbek""",53.510211,27409
8.15,"""Neustadt an der Weinstra\u00dfe""","[""Neustadt"", ""Neustadt (Weinstr)"", ""Neustadt a. d. H."", ""Neustadt a. d. Hdt."", ""Neustadt a. d. Weinstr."", ""Neustadt a. d. W."", ""Neustadt a. d. Wstr."", ""Neustadt an der Haardt"", ""Neustadt/Weinstr."", ""Neustadt/Weinstra\u00dfe"", ""Neustadt an der Weinstra\u00dfe"", ""Neustadt_an_der_Weinstra%C3%9Fe""]","""https://de.wikipedia.org/wiki/Neustadt_an_der_Weinstra%C3%9Fe""",49.35,53353
